case,group,metric,processes,mean,minimum,maximum,values
dem-canyon-cbt-a16,cold,seedMs,0,,,,[]
dem-canyon-cbt-a16,cold,initializeMs,0,,,,[]
dem-canyon-cbt-a16,cold,viewMs,0,,,,[]
dem-canyon-cbt-a16,cold,receiverMs,0,,,,[]
dem-canyon-cbt-a16,cold,donorMs,0,,,,[]
dem-canyon-cbt-a16,cold,reservationMs,0,,,,[]
dem-canyon-cbt-a16,cold,topologyPrepareMs,0,,,,[]
dem-canyon-cbt-a16,cold,topologyPublishMs,0,,,,[]
dem-canyon-cbt-a16,cold,sampleRepairMs,0,,,,[]
dem-canyon-cbt-a16,cold,meshPrepareMs,0,,,,[]
dem-canyon-cbt-a16,cold,continuationMs,0,,,,[]
dem-canyon-cbt-a16,cold,adapterMs,0,,,,[]
dem-canyon-cbt-a16,cold,splitScoreMs,0,,,,[]
dem-canyon-cbt-a16,cold,mergeScoreMs,0,,,,[]
dem-canyon-cbt-a16,cold,splitTopologyMs,0,,,,[]
dem-canyon-cbt-a16,cold,mergeTopologyMs,0,,,,[]
dem-canyon-cbt-a16,cold,meshEmitMs,0,,,,[]
dem-canyon-cbt-a16,cold,raw,0,,,,[]
dem-canyon-cbt-a16,cold,examined,0,,,,[]
dem-canyon-cbt-a16,cold,receivers,0,,,,[]
dem-canyon-cbt-a16,cold,need,0,,,,[]
dem-canyon-cbt-a16,cold,feasible,0,,,,[]
dem-canyon-cbt-a16,cold,exchanges,0,,,,[]
dem-canyon-cbt-a16,cold,free,0,,,,[]
dem-canyon-cbt-a16,cold,pairs,0,,,,[]
dem-canyon-cbt-a16,cold,conflicts,0,,,,[]
dem-canyon-cbt-a16,cold,donorReuse,0,,,,[]
dem-canyon-cbt-a16,cold,touches,0,,,,[]
dem-canyon-cbt-a16,cold,evaluations,0,,,,[]
dem-canyon-cbt-a16,cold,vertexWrites,0,,,,[]
dem-canyon-cbt-a16,cold,indexWrites,0,,,,[]
dem-canyon-cbt-a16,cold,gpuComputeMs,3,0.062197331339120865,0.06182399392127991,0.06268800050020218,"[0.06268800050020218, 0.06207999959588051, 0.06182399392127991]"
dem-canyon-cbt-a16,cold,gpuDrawMs,3,0.005152000114321709,0.004800000227987766,0.005344000179320574,"[0.005344000179320574, 0.004800000227987766, 0.005311999935656786]"
dem-canyon-cbt-a16,warmup,cpuMs,3,0.11871666957934697,0.09085000306367874,0.16100000590085983,"[0.16100000590085983, 0.10429999977350235, 0.09085000306367874]"
dem-canyon-cbt-a16,warmup,frameMs,3,1.0830166666666667,1.01655,1.1669,"[1.1669, 1.0655999999999999, 1.01655]"
dem-canyon-cbt-a16,warmup,uploadMs,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
dem-canyon-cbt-a16,warmup,uploadBytes,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
dem-canyon-cbt-a16,warmup,faces,0,,,,[]
dem-canyon-cbt-a16,warmup,utilization,0,,,,[]
dem-canyon-cbt-a16,warmup,unattributedCpuMs,3,0.11871666957934697,0.09085000306367874,0.16100000590085983,"[0.16100000590085983, 0.10429999977350235, 0.09085000306367874]"
dem-canyon-cbt-a16,warmup,seedMs,0,,,,[]
dem-canyon-cbt-a16,warmup,initializeMs,0,,,,[]
dem-canyon-cbt-a16,warmup,viewMs,0,,,,[]
dem-canyon-cbt-a16,warmup,receiverMs,0,,,,[]
dem-canyon-cbt-a16,warmup,donorMs,0,,,,[]
dem-canyon-cbt-a16,warmup,reservationMs,0,,,,[]
dem-canyon-cbt-a16,warmup,topologyPrepareMs,0,,,,[]
dem-canyon-cbt-a16,warmup,topologyPublishMs,0,,,,[]
dem-canyon-cbt-a16,warmup,sampleRepairMs,0,,,,[]
dem-canyon-cbt-a16,warmup,meshPrepareMs,0,,,,[]
dem-canyon-cbt-a16,warmup,continuationMs,0,,,,[]
dem-canyon-cbt-a16,warmup,adapterMs,0,,,,[]
dem-canyon-cbt-a16,warmup,splitScoreMs,0,,,,[]
dem-canyon-cbt-a16,warmup,mergeScoreMs,0,,,,[]
dem-canyon-cbt-a16,warmup,splitTopologyMs,0,,,,[]
dem-canyon-cbt-a16,warmup,mergeTopologyMs,0,,,,[]
dem-canyon-cbt-a16,warmup,meshEmitMs,0,,,,[]
dem-canyon-cbt-a16,warmup,raw,0,,,,[]
dem-canyon-cbt-a16,warmup,examined,0,,,,[]
dem-canyon-cbt-a16,warmup,receivers,0,,,,[]
dem-canyon-cbt-a16,warmup,need,0,,,,[]
dem-canyon-cbt-a16,warmup,feasible,0,,,,[]
dem-canyon-cbt-a16,warmup,exchanges,0,,,,[]
dem-canyon-cbt-a16,warmup,free,0,,,,[]
dem-canyon-cbt-a16,warmup,pairs,0,,,,[]
dem-canyon-cbt-a16,warmup,conflicts,0,,,,[]
dem-canyon-cbt-a16,warmup,donorReuse,0,,,,[]
dem-canyon-cbt-a16,warmup,touches,0,,,,[]
dem-canyon-cbt-a16,warmup,evaluations,0,,,,[]
dem-canyon-cbt-a16,warmup,vertexWrites,0,,,,[]
dem-canyon-cbt-a16,warmup,indexWrites,0,,,,[]
dem-canyon-cbt-a16,warmup,gpuComputeMs,3,0.06206400071581205,0.05920000188052654,0.06350400112569332,"[0.05920000188052654, 0.06350400112569332, 0.06348799914121628]"
dem-canyon-cbt-a16,warmup,gpuDrawMs,3,0.004938666708767414,0.004799999995157123,0.005024000070989132,"[0.005024000070989132, 0.004799999995157123, 0.004992000060155988]"
dem-canyon-cbt-a16,all,cpuMs,3,0.7123142560465365,0.37750623827256885,1.3564479700677718,"[1.3564479700677718, 0.40298855979926884, 0.37750623827256885]"
dem-canyon-cbt-a16,all,frameMs,3,1.365321875,0.7277947916666667,2.16191875,"[2.16191875, 1.2062520833333334, 0.7277947916666667]"
dem-canyon-cbt-a16,all,uploadMs,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
dem-canyon-cbt-a16,all,uploadBytes,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
dem-canyon-cbt-a16,all,faces,0,,,,[]
dem-canyon-cbt-a16,all,utilization,0,,,,[]
dem-canyon-cbt-a16,all,unattributedCpuMs,3,0.7123142560465365,0.37750623827256885,1.3564479700677718,"[1.3564479700677718, 0.40298855979926884, 0.37750623827256885]"
dem-canyon-cbt-a16,all,seedMs,0,,,,[]
dem-canyon-cbt-a16,all,initializeMs,0,,,,[]
dem-canyon-cbt-a16,all,viewMs,0,,,,[]
dem-canyon-cbt-a16,all,receiverMs,0,,,,[]
dem-canyon-cbt-a16,all,donorMs,0,,,,[]
dem-canyon-cbt-a16,all,reservationMs,0,,,,[]
dem-canyon-cbt-a16,all,topologyPrepareMs,0,,,,[]
dem-canyon-cbt-a16,all,topologyPublishMs,0,,,,[]
dem-canyon-cbt-a16,all,sampleRepairMs,0,,,,[]
dem-canyon-cbt-a16,all,meshPrepareMs,0,,,,[]
dem-canyon-cbt-a16,all,continuationMs,0,,,,[]
dem-canyon-cbt-a16,all,adapterMs,0,,,,[]
dem-canyon-cbt-a16,all,splitScoreMs,0,,,,[]
dem-canyon-cbt-a16,all,mergeScoreMs,0,,,,[]
dem-canyon-cbt-a16,all,splitTopologyMs,0,,,,[]
dem-canyon-cbt-a16,all,mergeTopologyMs,0,,,,[]
dem-canyon-cbt-a16,all,meshEmitMs,0,,,,[]
dem-canyon-cbt-a16,all,raw,0,,,,[]
dem-canyon-cbt-a16,all,examined,0,,,,[]
dem-canyon-cbt-a16,all,receivers,0,,,,[]
dem-canyon-cbt-a16,all,need,0,,,,[]
dem-canyon-cbt-a16,all,feasible,0,,,,[]
dem-canyon-cbt-a16,all,exchanges,0,,,,[]
dem-canyon-cbt-a16,all,free,0,,,,[]
dem-canyon-cbt-a16,all,pairs,0,,,,[]
dem-canyon-cbt-a16,all,conflicts,0,,,,[]
dem-canyon-cbt-a16,all,donorReuse,0,,,,[]
dem-canyon-cbt-a16,all,touches,0,,,,[]
dem-canyon-cbt-a16,all,evaluations,0,,,,[]
dem-canyon-cbt-a16,all,vertexWrites,0,,,,[]
dem-canyon-cbt-a16,all,indexWrites,0,,,,[]
dem-canyon-cbt-a16,all,gpuComputeMs,3,0.07730269659284159,0.07497532015785258,0.08174025679522372,"[0.07519251282544846, 0.08174025679522372, 0.07497532015785258]"
dem-canyon-cbt-a16,all,gpuDrawMs,3,0.01266723406065176,0.012632510629779797,0.012732936193215404,"[0.012632510629779797, 0.012732936193215404, 0.012636255358960083]"
dem-canyon-cbt-a4,warm,cpuMs,3,0.03906236554906573,0.037329032155935485,0.03999677414615308,"[0.03999677414615308, 0.03986129034510864, 0.037329032155935485]"
dem-canyon-cbt-a4,warm,frameMs,3,0.4840100358422939,0.3033268817204301,0.7817397849462365,"[0.7817397849462365, 0.3033268817204301, 0.36696344086021504]"
dem-canyon-cbt-a4,warm,uploadMs,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
dem-canyon-cbt-a4,warm,uploadBytes,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
dem-canyon-cbt-a4,warm,faces,0,,,,[]
dem-canyon-cbt-a4,warm,utilization,0,,,,[]
dem-canyon-cbt-a4,warm,unattributedCpuMs,3,0.03906236554906573,0.037329032155935485,0.03999677414615308,"[0.03999677414615308, 0.03986129034510864, 0.037329032155935485]"
dem-canyon-cbt-a4,warm,seedMs,0,,,,[]
dem-canyon-cbt-a4,warm,initializeMs,0,,,,[]
dem-canyon-cbt-a4,warm,viewMs,0,,,,[]
dem-canyon-cbt-a4,warm,receiverMs,0,,,,[]
dem-canyon-cbt-a4,warm,donorMs,0,,,,[]
dem-canyon-cbt-a4,warm,reservationMs,0,,,,[]
dem-canyon-cbt-a4,warm,topologyPrepareMs,0,,,,[]
dem-canyon-cbt-a4,warm,topologyPublishMs,0,,,,[]
dem-canyon-cbt-a4,warm,sampleRepairMs,0,,,,[]
dem-canyon-cbt-a4,warm,meshPrepareMs,0,,,,[]
dem-canyon-cbt-a4,warm,continuationMs,0,,,,[]
dem-canyon-cbt-a4,warm,adapterMs,0,,,,[]
dem-canyon-cbt-a4,warm,splitScoreMs,0,,,,[]
dem-canyon-cbt-a4,warm,mergeScoreMs,0,,,,[]
dem-canyon-cbt-a4,warm,splitTopologyMs,0,,,,[]
dem-canyon-cbt-a4,warm,mergeTopologyMs,0,,,,[]
dem-canyon-cbt-a4,warm,meshEmitMs,0,,,,[]
dem-canyon-cbt-a4,warm,raw,0,,,,[]
dem-canyon-cbt-a4,warm,examined,0,,,,[]
dem-canyon-cbt-a4,warm,receivers,0,,,,[]
dem-canyon-cbt-a4,warm,need,0,,,,[]
dem-canyon-cbt-a4,warm,feasible,0,,,,[]
dem-canyon-cbt-a4,warm,exchanges,0,,,,[]
dem-canyon-cbt-a4,warm,free,0,,,,[]
dem-canyon-cbt-a4,warm,pairs,0,,,,[]
dem-canyon-cbt-a4,warm,conflicts,0,,,,[]
dem-canyon-cbt-a4,warm,donorReuse,0,,,,[]
dem-canyon-cbt-a4,warm,touches,0,,,,[]
dem-canyon-cbt-a4,warm,evaluations,0,,,,[]
dem-canyon-cbt-a4,warm,vertexWrites,0,,,,[]
dem-canyon-cbt-a4,warm,indexWrites,0,,,,[]
dem-canyon-cbt-a4,warm,gpuComputeMs,3,0.08982388388652068,0.08644219876809435,0.09189204548250188,"[0.08644219876809435, 0.09113740740896581, 0.09189204548250188]"
dem-canyon-cbt-a4,warm,gpuDrawMs,3,0.025133245406269808,0.025106637400912714,0.025184703351172445,"[0.025106637400912714, 0.02510839546672427, 0.025184703351172445]"
dem-canyon-cbt-a4,moving,cpuMs,3,0.041272413713493564,0.038010345001159046,0.04683448252236021,"[0.038010345001159046, 0.04683448252236021, 0.038972413616961445]"
dem-canyon-cbt-a4,moving,frameMs,3,0.537264367816092,0.3818206896551724,0.7070551724137931,"[0.7070551724137931, 0.5229172413793104, 0.3818206896551724]"
dem-canyon-cbt-a4,moving,uploadMs,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
dem-canyon-cbt-a4,moving,uploadBytes,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
dem-canyon-cbt-a4,moving,faces,0,,,,[]
dem-canyon-cbt-a4,moving,utilization,0,,,,[]
dem-canyon-cbt-a4,moving,unattributedCpuMs,3,0.041272413713493564,0.038010345001159046,0.04683448252236021,"[0.038010345001159046, 0.04683448252236021, 0.038972413616961445]"
dem-canyon-cbt-a4,moving,seedMs,0,,,,[]
dem-canyon-cbt-a4,moving,initializeMs,0,,,,[]
dem-canyon-cbt-a4,moving,viewMs,0,,,,[]
dem-canyon-cbt-a4,moving,receiverMs,0,,,,[]
dem-canyon-cbt-a4,moving,donorMs,0,,,,[]
dem-canyon-cbt-a4,moving,reservationMs,0,,,,[]
dem-canyon-cbt-a4,moving,topologyPrepareMs,0,,,,[]
dem-canyon-cbt-a4,moving,topologyPublishMs,0,,,,[]
dem-canyon-cbt-a4,moving,sampleRepairMs,0,,,,[]
dem-canyon-cbt-a4,moving,meshPrepareMs,0,,,,[]
dem-canyon-cbt-a4,moving,continuationMs,0,,,,[]
dem-canyon-cbt-a4,moving,adapterMs,0,,,,[]
dem-canyon-cbt-a4,moving,splitScoreMs,0,,,,[]
dem-canyon-cbt-a4,moving,mergeScoreMs,0,,,,[]
dem-canyon-cbt-a4,moving,splitTopologyMs,0,,,,[]
dem-canyon-cbt-a4,moving,mergeTopologyMs,0,,,,[]
dem-canyon-cbt-a4,moving,meshEmitMs,0,,,,[]
dem-canyon-cbt-a4,moving,raw,0,,,,[]
dem-canyon-cbt-a4,moving,examined,0,,,,[]
dem-canyon-cbt-a4,moving,receivers,0,,,,[]
dem-canyon-cbt-a4,moving,need,0,,,,[]
dem-canyon-cbt-a4,moving,feasible,0,,,,[]
dem-canyon-cbt-a4,moving,exchanges,0,,,,[]
dem-canyon-cbt-a4,moving,free,0,,,,[]
dem-canyon-cbt-a4,moving,pairs,0,,,,[]
dem-canyon-cbt-a4,moving,conflicts,0,,,,[]
dem-canyon-cbt-a4,moving,donorReuse,0,,,,[]
dem-canyon-cbt-a4,moving,touches,0,,,,[]
dem-canyon-cbt-a4,moving,evaluations,0,,,,[]
dem-canyon-cbt-a4,moving,vertexWrites,0,,,,[]
dem-canyon-cbt-a4,moving,indexWrites,0,,,,[]
dem-canyon-cbt-a4,moving,gpuComputeMs,3,0.09298133520388055,0.08961655430752656,0.09515917391098778,"[0.08961655430752656, 0.0941682773931273, 0.09515917391098778]"
dem-canyon-cbt-a4,moving,gpuDrawMs,3,0.018375356306974917,0.018230068979078327,0.0185544828177783,"[0.018230068979078327, 0.018341517124068122, 0.0185544828177783]"
dem-canyon-cbt-a4,return-recovery,cpuMs,3,0.038060937474559374,0.03658437493140809,0.040896874852478504,"[0.040896874852478504, 0.03670156263979152, 0.03658437493140809]"
dem-canyon-cbt-a4,return-recovery,frameMs,3,0.45987916666666667,0.203825,0.81558125,"[0.81558125, 0.203825, 0.36023125]"
dem-canyon-cbt-a4,return-recovery,uploadMs,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
dem-canyon-cbt-a4,return-recovery,uploadBytes,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
dem-canyon-cbt-a4,return-recovery,faces,0,,,,[]
dem-canyon-cbt-a4,return-recovery,utilization,0,,,,[]
dem-canyon-cbt-a4,return-recovery,unattributedCpuMs,3,0.038060937474559374,0.03658437493140809,0.040896874852478504,"[0.040896874852478504, 0.03670156263979152, 0.03658437493140809]"
dem-canyon-cbt-a4,return-recovery,seedMs,0,,,,[]
dem-canyon-cbt-a4,return-recovery,initializeMs,0,,,,[]
dem-canyon-cbt-a4,return-recovery,viewMs,0,,,,[]
dem-canyon-cbt-a4,return-recovery,receiverMs,0,,,,[]
dem-canyon-cbt-a4,return-recovery,donorMs,0,,,,[]
dem-canyon-cbt-a4,return-recovery,reservationMs,0,,,,[]
dem-canyon-cbt-a4,return-recovery,topologyPrepareMs,0,,,,[]
dem-canyon-cbt-a4,return-recovery,topologyPublishMs,0,,,,[]
dem-canyon-cbt-a4,return-recovery,sampleRepairMs,0,,,,[]
dem-canyon-cbt-a4,return-recovery,meshPrepareMs,0,,,,[]
dem-canyon-cbt-a4,return-recovery,continuationMs,0,,,,[]
dem-canyon-cbt-a4,return-recovery,adapterMs,0,,,,[]
dem-canyon-cbt-a4,return-recovery,splitScoreMs,0,,,,[]
dem-canyon-cbt-a4,return-recovery,mergeScoreMs,0,,,,[]
dem-canyon-cbt-a4,return-recovery,splitTopologyMs,0,,,,[]
dem-canyon-cbt-a4,return-recovery,mergeTopologyMs,0,,,,[]
dem-canyon-cbt-a4,return-recovery,meshEmitMs,0,,,,[]
dem-canyon-cbt-a4,return-recovery,raw,0,,,,[]
dem-canyon-cbt-a4,return-recovery,examined,0,,,,[]
dem-canyon-cbt-a4,return-recovery,receivers,0,,,,[]
dem-canyon-cbt-a4,return-recovery,need,0,,,,[]
dem-canyon-cbt-a4,return-recovery,feasible,0,,,,[]
dem-canyon-cbt-a4,return-recovery,exchanges,0,,,,[]
dem-canyon-cbt-a4,return-recovery,free,0,,,,[]
dem-canyon-cbt-a4,return-recovery,pairs,0,,,,[]
dem-canyon-cbt-a4,return-recovery,conflicts,0,,,,[]
dem-canyon-cbt-a4,return-recovery,donorReuse,0,,,,[]
dem-canyon-cbt-a4,return-recovery,touches,0,,,,[]
dem-canyon-cbt-a4,return-recovery,evaluations,0,,,,[]
dem-canyon-cbt-a4,return-recovery,vertexWrites,0,,,,[]
dem-canyon-cbt-a4,return-recovery,indexWrites,0,,,,[]
dem-canyon-cbt-a4,return-recovery,gpuComputeMs,3,0.08834701149614267,0.08495741956416637,0.09036387250788751,"[0.08495741956416637, 0.08971974241637415, 0.09036387250788751]"
dem-canyon-cbt-a4,return-recovery,gpuDrawMs,3,0.028294193533359355,0.028273548239902142,0.0283230968240288,"[0.0283230968240288, 0.028273548239902142, 0.028285935536147125]"
dem-canyon-cbt-a4,stationary,cpuMs,0,,,,[]
dem-canyon-cbt-a4,stationary,frameMs,0,,,,[]
dem-canyon-cbt-a4,stationary,uploadMs,0,,,,[]
dem-canyon-cbt-a4,stationary,uploadBytes,0,,,,[]
dem-canyon-cbt-a4,stationary,faces,0,,,,[]
dem-canyon-cbt-a4,stationary,utilization,0,,,,[]
dem-canyon-cbt-a4,stationary,unattributedCpuMs,0,,,,[]
dem-canyon-cbt-a4,stationary,seedMs,0,,,,[]
dem-canyon-cbt-a4,stationary,initializeMs,0,,,,[]
dem-canyon-cbt-a4,stationary,viewMs,0,,,,[]
dem-canyon-cbt-a4,stationary,receiverMs,0,,,,[]
dem-canyon-cbt-a4,stationary,donorMs,0,,,,[]
dem-canyon-cbt-a4,stationary,reservationMs,0,,,,[]
dem-canyon-cbt-a4,stationary,topologyPrepareMs,0,,,,[]
dem-canyon-cbt-a4,stationary,topologyPublishMs,0,,,,[]
dem-canyon-cbt-a4,stationary,sampleRepairMs,0,,,,[]
dem-canyon-cbt-a4,stationary,meshPrepareMs,0,,,,[]
dem-canyon-cbt-a4,stationary,continuationMs,0,,,,[]
dem-canyon-cbt-a4,stationary,adapterMs,0,,,,[]
dem-canyon-cbt-a4,stationary,splitScoreMs,0,,,,[]
dem-canyon-cbt-a4,stationary,mergeScoreMs,0,,,,[]
dem-canyon-cbt-a4,stationary,splitTopologyMs,0,,,,[]
dem-canyon-cbt-a4,stationary,mergeTopologyMs,0,,,,[]
dem-canyon-cbt-a4,stationary,meshEmitMs,0,,,,[]
dem-canyon-cbt-a4,stationary,raw,0,,,,[]
dem-canyon-cbt-a4,stationary,examined,0,,,,[]
dem-canyon-cbt-a4,stationary,receivers,0,,,,[]
dem-canyon-cbt-a4,stationary,need,0,,,,[]
dem-canyon-cbt-a4,stationary,feasible,0,,,,[]
dem-canyon-cbt-a4,stationary,exchanges,0,,,,[]
dem-canyon-cbt-a4,stationary,free,0,,,,[]
dem-canyon-cbt-a4,stationary,pairs,0,,,,[]
dem-canyon-cbt-a4,stationary,conflicts,0,,,,[]
dem-canyon-cbt-a4,stationary,donorReuse,0,,,,[]
dem-canyon-cbt-a4,stationary,touches,0,,,,[]
dem-canyon-cbt-a4,stationary,evaluations,0,,,,[]
dem-canyon-cbt-a4,stationary,vertexWrites,0,,,,[]
dem-canyon-cbt-a4,stationary,indexWrites,0,,,,[]
dem-canyon-cbt-a4,stationary,gpuComputeMs,0,,,,[]
dem-canyon-cbt-a4,stationary,gpuDrawMs,0,,,,[]
dem-canyon-cbt-a4,cold,cpuMs,3,32.93363380432129,30.385900497436523,34.5172004699707,"[30.385900497436523, 34.5172004699707, 33.89780044555664]"
dem-canyon-cbt-a4,cold,frameMs,3,37.762166666666666,35.2587,39.6545,"[35.2587, 39.6545, 38.3733]"
dem-canyon-cbt-a4,cold,uploadMs,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
dem-canyon-cbt-a4,cold,uploadBytes,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
dem-canyon-cbt-a4,cold,faces,0,,,,[]
dem-canyon-cbt-a4,cold,utilization,0,,,,[]
dem-canyon-cbt-a4,cold,unattributedCpuMs,3,32.93363380432129,30.385900497436523,34.5172004699707,"[30.385900497436523, 34.5172004699707, 33.89780044555664]"
dem-canyon-cbt-a4,cold,seedMs,0,,,,[]
dem-canyon-cbt-a4,cold,initializeMs,0,,,,[]
dem-canyon-cbt-a4,cold,viewMs,0,,,,[]
dem-canyon-cbt-a4,cold,receiverMs,0,,,,[]
dem-canyon-cbt-a4,cold,donorMs,0,,,,[]
dem-canyon-cbt-a4,cold,reservationMs,0,,,,[]
dem-canyon-cbt-a4,cold,topologyPrepareMs,0,,,,[]
dem-canyon-cbt-a4,cold,topologyPublishMs,0,,,,[]
dem-canyon-cbt-a4,cold,sampleRepairMs,0,,,,[]
dem-canyon-cbt-a4,cold,meshPrepareMs,0,,,,[]
dem-canyon-cbt-a4,cold,continuationMs,0,,,,[]
dem-canyon-cbt-a4,cold,adapterMs,0,,,,[]
dem-canyon-cbt-a4,cold,splitScoreMs,0,,,,[]
dem-canyon-cbt-a4,cold,mergeScoreMs,0,,,,[]
dem-canyon-cbt-a4,cold,splitTopologyMs,0,,,,[]
dem-canyon-cbt-a4,cold,mergeTopologyMs,0,,,,[]
dem-canyon-cbt-a4,cold,meshEmitMs,0,,,,[]
dem-canyon-cbt-a4,cold,raw,0,,,,[]
dem-canyon-cbt-a4,cold,examined,0,,,,[]
dem-canyon-cbt-a4,cold,receivers,0,,,,[]
dem-canyon-cbt-a4,cold,need,0,,,,[]
dem-canyon-cbt-a4,cold,feasible,0,,,,[]
dem-canyon-cbt-a4,cold,exchanges,0,,,,[]
dem-canyon-cbt-a4,cold,free,0,,,,[]
dem-canyon-cbt-a4,cold,pairs,0,,,,[]
dem-canyon-cbt-a4,cold,conflicts,0,,,,[]
dem-canyon-cbt-a4,cold,donorReuse,0,,,,[]
dem-canyon-cbt-a4,cold,touches,0,,,,[]
dem-canyon-cbt-a4,cold,evaluations,0,,,,[]
dem-canyon-cbt-a4,cold,vertexWrites,0,,,,[]
dem-canyon-cbt-a4,cold,indexWrites,0,,,,[]
dem-canyon-cbt-a4,cold,gpuComputeMs,3,0.06169599915544192,0.061343997716903687,0.06188800185918808,"[0.061343997716903687, 0.06188800185918808, 0.061855997890233994]"
dem-canyon-cbt-a4,cold,gpuDrawMs,3,0.005429333386321862,0.005344000179320574,0.0055680000223219395,"[0.0055680000223219395, 0.005375999957323074, 0.005344000179320574]"
dem-canyon-cbt-a4,warmup,cpuMs,3,0.1143999993801117,0.08809999749064445,0.15230000019073486,"[0.15230000019073486, 0.10280000045895576, 0.08809999749064445]"
dem-canyon-cbt-a4,warmup,frameMs,3,0.9810833333333334,0.6182,1.3080500000000002,"[1.3080500000000002, 1.0170000000000001, 0.6182]"
dem-canyon-cbt-a4,warmup,uploadMs,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
dem-canyon-cbt-a4,warmup,uploadBytes,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
dem-canyon-cbt-a4,warmup,faces,0,,,,[]
dem-canyon-cbt-a4,warmup,utilization,0,,,,[]
dem-canyon-cbt-a4,warmup,unattributedCpuMs,3,0.1143999993801117,0.08809999749064445,0.15230000019073486,"[0.15230000019073486, 0.10280000045895576, 0.08809999749064445]"
dem-canyon-cbt-a4,warmup,seedMs,0,,,,[]
dem-canyon-cbt-a4,warmup,initializeMs,0,,,,[]
dem-canyon-cbt-a4,warmup,viewMs,0,,,,[]
dem-canyon-cbt-a4,warmup,receiverMs,0,,,,[]
dem-canyon-cbt-a4,warmup,donorMs,0,,,,[]
dem-canyon-cbt-a4,warmup,reservationMs,0,,,,[]
dem-canyon-cbt-a4,warmup,topologyPrepareMs,0,,,,[]
dem-canyon-cbt-a4,warmup,topologyPublishMs,0,,,,[]
dem-canyon-cbt-a4,warmup,sampleRepairMs,0,,,,[]
dem-canyon-cbt-a4,warmup,meshPrepareMs,0,,,,[]
dem-canyon-cbt-a4,warmup,continuationMs,0,,,,[]
dem-canyon-cbt-a4,warmup,adapterMs,0,,,,[]
dem-canyon-cbt-a4,warmup,splitScoreMs,0,,,,[]
dem-canyon-cbt-a4,warmup,mergeScoreMs,0,,,,[]
dem-canyon-cbt-a4,warmup,splitTopologyMs,0,,,,[]
dem-canyon-cbt-a4,warmup,mergeTopologyMs,0,,,,[]
dem-canyon-cbt-a4,warmup,meshEmitMs,0,,,,[]
dem-canyon-cbt-a4,warmup,raw,0,,,,[]
dem-canyon-cbt-a4,warmup,examined,0,,,,[]
dem-canyon-cbt-a4,warmup,receivers,0,,,,[]
dem-canyon-cbt-a4,warmup,need,0,,,,[]
dem-canyon-cbt-a4,warmup,feasible,0,,,,[]
dem-canyon-cbt-a4,warmup,exchanges,0,,,,[]
dem-canyon-cbt-a4,warmup,free,0,,,,[]
dem-canyon-cbt-a4,warmup,pairs,0,,,,[]
dem-canyon-cbt-a4,warmup,conflicts,0,,,,[]
dem-canyon-cbt-a4,warmup,donorReuse,0,,,,[]
dem-canyon-cbt-a4,warmup,touches,0,,,,[]
dem-canyon-cbt-a4,warmup,evaluations,0,,,,[]
