case,sourceFrame,frame,witness,root,rank,priority,threshold,sampleMaxPx,stage,selected,details
dem-canyon-b50000-transactional-t8,48,82,0,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":82,""witness"":0,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,82,1,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":82,""witness"":1,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,82,2,-530,42,7.179039564468382,4,0,flip_exhausted,False,"{""frame"":82,""witness"":2,""root"":-530,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,83,0,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":83,""witness"":0,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,83,1,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":83,""witness"":1,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,83,2,-530,42,7.179039564468382,4,0,flip_exhausted,False,"{""frame"":83,""witness"":2,""root"":-530,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,84,0,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":84,""witness"":0,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,84,1,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":84,""witness"":1,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,84,2,-530,42,7.179039564468382,4,0,flip_exhausted,False,"{""frame"":84,""witness"":2,""root"":-530,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,85,0,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":85,""witness"":0,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,85,1,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":85,""witness"":1,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,85,2,-530,42,7.179039564468382,4,0,flip_exhausted,False,"{""frame"":85,""witness"":2,""root"":-530,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,86,0,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":86,""witness"":0,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,86,1,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":86,""witness"":1,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,86,2,-530,42,7.179039564468382,4,0,flip_exhausted,False,"{""frame"":86,""witness"":2,""root"":-530,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,87,0,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":87,""witness"":0,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,87,1,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":87,""witness"":1,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,87,2,-530,42,7.179039564468382,4,0,flip_exhausted,False,"{""frame"":87,""witness"":2,""root"":-530,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,88,0,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":88,""witness"":0,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,88,1,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":88,""witness"":1,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,88,2,-530,42,7.179039564468382,4,0,flip_exhausted,False,"{""frame"":88,""witness"":2,""root"":-530,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,89,0,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":89,""witness"":0,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,89,1,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":89,""witness"":1,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,89,2,-530,42,7.179039564468382,4,0,flip_exhausted,False,"{""frame"":89,""witness"":2,""root"":-530,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,90,0,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":90,""witness"":0,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,90,1,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":90,""witness"":1,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,90,2,-530,42,7.179039564468382,4,0,flip_exhausted,False,"{""frame"":90,""witness"":2,""root"":-530,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,91,0,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":91,""witness"":0,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,91,1,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":91,""witness"":1,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,91,2,-530,42,7.179039564468382,4,0,flip_exhausted,False,"{""frame"":91,""witness"":2,""root"":-530,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,92,0,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":92,""witness"":0,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,92,1,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":92,""witness"":1,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,92,2,-530,42,7.179039564468382,4,0,flip_exhausted,False,"{""frame"":92,""witness"":2,""root"":-530,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,93,0,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":93,""witness"":0,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,93,1,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":93,""witness"":1,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,93,2,-530,42,7.179039564468382,4,0,flip_exhausted,False,"{""frame"":93,""witness"":2,""root"":-530,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,94,0,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":94,""witness"":0,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,94,1,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":94,""witness"":1,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,94,2,-530,42,7.179039564468382,4,0,flip_exhausted,False,"{""frame"":94,""witness"":2,""root"":-530,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,95,0,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":95,""witness"":0,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,95,1,-319,3,14.184362480618574,4,0,flip_exhausted,False,"{""frame"":95,""witness"":1,""root"":-319,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""no_screen_samples""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-canyon-b50000-transactional-t8,48,95,2,-530,42,7.179039564468382,4,0,flip_exhausted,False,"{""frame"":95,""witness"":2,""root"":-530,""stage"":""flip_exhausted"",""attempts"":[[""E"",""shape_infeasible""],[""E"",""shape_infeasible""],[""F"",""shape_infeasible""],[""H"",""shape_infeasible""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_nonconvex_or_existing_diagonal""],[""R"",""flip_not_interior""]],""selected"":false}"
dem-sierra-b50000-transactional-t8,48,0,0,4182,32,6.940723603170704,4,0,no_screen_samples,False,"{""frame"":0,""witness"":0,""root"":4182,""stage"":""no_screen_samples"",""attempts"":[[""E"",""no_screen_samples""],[""E"",""no_screen_samples""],[""F"",""no_screen_samples""],[""H"",""no_screen_samples""]],""selected"":false}"
dem-sierra-b50000-transactional-t8,48,0,1,2160,0,2.191395578208667,4,0.72173964741823,below_threshold_or_nonfinite,False,"{""frame"":0,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
